stage,point_id,x,y
2,2564,29.1977349409389,74.93216655959833
2,2565,75.31481507700703,37.93710022263293
2,2566,44.108225739155316,90.79598629855066
2,2567,11.949274873182537,78.20460041807324
2,2568,16.79589755529697,3.426545077381851
2,2569,18.93554717603279,66.5017237627742
2,2570,98.53120285685812,77.61519793873376
2,2571,2.174122665081952,45.482147191814136
2,2572,51.568774193325865,33.40786734755258
2,2573,71.72312166209717,85.98443099801854
2,2574,71.89233463597799,58.07333507940055
2,2575,62.9630952162497,7.76930910573132
2,2576,49.418327561041636,27.863516283835548
2,2577,43.515432502007265,73.82670551617714
2,2578,69.92858185422219,2.915961521039356
2,2579,55.73180962746567,65.80987555532303
2,2580,61.480414696095735,67.4237651393074
2,2581,44.558613683064884,86.39166327685209
2,2582,89.32877781860537,62.02812704388612
2,2583,92.56762616428526,90.42582851139163
2,2584,65.12681970603137,67.17968415132952
2,2585,26.975115975397355,94.88767122185683
2,2586,41.79317168159352,73.53417143482848
2,2587,96.57094818914624,67.01363287566332
2,2588,37.76224264929141,66.49592194858215
2,2589,8.200155730703818,76.7264224104463
2,2590,4.555566535149827,14.611578322445585
2,2591,85.81733415102595,7.9612966770047295
2,2592,58.425807148337405,32.31297196720383
2,2593,82.80394070235747,38.71866020381786
2,2594,68.15846301057489,25.703454061461642
2,2595,43.15491297774019,32.781400267308484
2,2596,0.2262805646430749,91.70815545094294
2,2597,26.852580432342858,44.706289808415185
2,2598,12.144264551967742,78.23982500655752
2,2599,27.613038318001564,91.2722330816819
2,2600,37.03495608425525,28.474000670475593
2,2601,93.9664126677843,49.06493738212509
2,2602,15.723126770458837,64.21185688184707
2,2603,19.36483246944363,96.02711594014335
2,2604,78.84984107370153,72.21630946452107
2,2605,77.61499807831918,60.856243099681315
2,2606,67.25042203644125,35.922181639139396
2,2607,5.502394950691562,12.957995195154929
2,2608,23.48387410682541,35.47072283458702
2,2609,66.04442700535326,52.72189355073667
2,2610,73.35059073391444,36.26052307053399
2,2611,39.47031776862006,79.01631650850571
2,2612,60.06540850293559,3.601963975204316
2,2613,48.10577028635211,0.30841573916219855
2,2614,94.74853341705897,76.9711720650139
2,2615,85.48139339183992,91.91171227730516
2,2616,64.99446337438845,72.77692193155922
2,2617,50.59279411387483,64.44644771440844
2,2618,63.16659684485243,20.738323006963896
2,2619,71.85954368851178,32.506976165794775
2,2620,86.18568621645926,30.81875907124818
2,2621,26.89082256192702,83.04288011281716
2,2622,13.281358888672342,93.8825945189393
2,2623,93.35698215038285,93.76956417648722
2,2624,63.881071768632594,29.485786284971528
2,2625,11.90696330233813,86.55287558841171
2,2626,66.65722130131651,67.68066229340009
2,2627,35.558821122965654,13.737430346776817
2,2628,46.99216483062594,24.151107766647225
2,2629,90.92860616306147,20.940678995460623
2,2630,86.550125758062,62.188534860011416
2,2631,22.41255952547367,0.4373849015826724
2,2632,28.86249612058024,8.29274826954543
2,2633,1.923974238756804,36.0689617596237
2,2634,8.777652830045742,7.997538506038761
2,2635,84.85754506782817,92.170997692447
2,2636,64.46618031994231,86.26606471990746
2,2637,46.119516725980105,40.60763554935016
2,2638,45.20534154224758,43.878900800011536
2,2639,68.60356684528533,75.1452206511269
2,2640,26.670129726088216,89.7867917160866
2,2641,20.198320703631254,77.31220882495944
2,2642,29.568249472715056,82.67990995919885
2,2643,56.43537594636688,97.7203996593727
2,2644,71.3378637658459,50.65305485197615
2,2645,47.50883002983285,7.293095341949754
2,2646,65.289542974638,6.833511069433785
2,2647,7.274425848367607,72.98305318490642
2,2648,24.614985392868856,79.89754759742742
2,2649,6.788488978408889,43.099838392806355
2,2650,1.3817605415311642,57.65234896937073
2,2651,51.18553009280751,48.4737332561998
2,2652,70.55933541267355,23.49043490874398
2,2653,87.77881833214572,23.878831009267593
2,2654,6.465150571622301,93.86083192311942
2,2655,82.32665687789283,97.14158356469126
2,2656,52.98695478548989,2.4391181600326823
2,2657,14.826660833310887,93.24718581208084
2,2658,55.141526465559444,58.55262044790693
2,2659,77.08054481475052,41.88118744686629
2,2660,95.37886627778408,34.55268539459341
2,2661,12.2034810611846,89.84451180509458
2,2662,87.66103072985999,73.15653271019472
2,2663,56.885276461051895,73.39100047811883
2,2664,27.901121048308624,81.17670979284895
2,2665,45.61071199309691,72.09702468963924
2,2666,12.962156085020847,1.4075234168670407
2,2667,5.474747179132645,44.58519117567611
2,2668,95.84059923369722,43.55471507332455
2,2669,84.07990984212482,17.952496434645887
2,2670,60.231899410653696,30.5421326569408
2,2671,93.59061399518481,47.81054199966922
2,2672,85.38574284035487,21.01003205876094
2,2673,86.69200230080253,48.00975873285781
2,2674,17.729330535335553,60.82052234126471
2,2675,1.7826347227357762,75.29325354508056
2,2676,40.650623281276616,12.435563508083886
2,2677,51.772622870911256,65.09383224864419
2,2678,20.760828415876244,78.73769241465874
2,2679,53.99284235733801,69.11182022896071
2,2680,93.76462375161108,11.552015792183163
2,2681,0.619265964486334,74.4731361871975
2,2682,91.12862026483445,20.863832712122587
2,2683,35.44468557591353,4.0362320928010815
2,2684,30.76541398445746,29.46761913952418
2,2685,27.55593018741282,56.95823923432833
2,2686,7.247775541353787,57.51009070046739
2,2687,44.017524903661716,1.2690237040777788
2,2688,75.92175117554568,51.277934033078154
2,2689,26.542853867549965,87.14548746224747
2,2690,85.27927503499714,14.323952082424322
2,2691,39.27994107241319,73.47479251669084
2,2692,54.39009309482632,72.91146879964806
2,2693,14.431555316310018,36.102807088075146
2,2694,21.711069023886118,83.91778670629996
2,2695,51.0916573925067,93.05183163035976
2,2696,52.13543870941225,59.18111968582182
2,2697,23.709401877191798,3.1870672260984616
2,2698,69.72255768135824,29.95822709469028
2,2699,78.54131986403272,5.909918037866433
2,2700,84.27601352926143,85.14520136484188
2,2701,90.39876061420894,59.829390292600394
2,2702,96.37270682275766,67.53471755916038
2,2703,98.62986019769835,55.064919868336254
2,2704,27.027799539073968,39.154073225512725
2,2705,87.89830035739789,3.0630976253737763
2,2706,51.541262817068116,21.20889247395475
2,2707,10.501618272774007,79.01759492808482
2,2708,5.051027755970269,91.90716142577094
2,2709,17.25160377001352,68.28797309457086
2,2710,76.9447702414641,59.91038918637921
2,2711,19.04205486873538,10.918686636811811
2,2712,78.39563219135121,53.700835668905434
2,2713,94.74306547542044,30.847919819222568
2,2714,66.3748673502672,3.975208013706795
2,2715,6.864956343224166,4.6271214803965055
2,2716,43.248216056822066,98.20961159463381
2,2717,15.057133389218563,81.24143489091739
2,2718,98.76673467954048,69.90945453581398
2,2719,92.75531254058097,83.3938036365321
2,2720,53.04294062938467,69.33416577075022
2,2721,70.13083690350419,33.093922908826585
2,2722,23.843005540279574,60.51770144555996
2,2723,19.531295216891177,90.76180281141271
2,2724,97.11622546003558,4.168898258634857
2,2725,53.93495354112799,77.72612094353444
2,2726,38.91109688019348,55.64131233004522
2,2727,87.34647422699207,4.93956719957974
2,2728,2.0227457296475153,68.86940145287468
2,2729,30.859040268806947,30.912692341649304
2,2730,89.14328110368999,95.61669171206292
2,2731,23.095144902994683,87.3679026782259
2,2732,50.973736777857845,74.95952377944667
2,2733,97.69914246816563,52.77639784477978
2,2734,43.26951277096929,97.53556438285338
2,2735,97.15567167924117,89.64290188038031
2,2736,85.30338806330695,27.89035667825179
2,2737,41.01576569375481,7.409986828763348
2,2738,52.77955605238766,19.433678049655253
2,2739,25.76986961861248,63.4724065332979
2,2740,72.46224557408176,96.39529496902884
2,2741,21.758279209693708,31.027935415880698
2,2742,78.04809358835313,50.46257521543251
2,2743,62.60510135974537,98.31623464563488
2,2744,79.24511120452563,59.509194504794905
2,2745,60.88251241197783,14.540736337848204
2,2746,60.76519820999194,20.94788443159356
2,2747,97.66205281396037,68.14825193969308
2,2748,55.91697206988922,50.08573763434014
2,2749,4.549853161639543,63.397828567726826
2,2750,10.664815534322928,1.4144293555706438
2,2751,8.417255644697743,67.34741417358462
2,2752,67.52541275940392,6.312028004295243
2,2753,84.15103249492186,87.13320684485856
2,2754,45.697583212599696,39.228300822975136
2,2755,43.174017067135296,29.98842304709825
2,2756,61.751175821440185,58.98805142796555
2,2757,40.99203039680825,35.853752228347595
2,2758,0.10570115713309935,73.0832437400448
2,2759,23.66255944260522,8.395448138538073
2,2760,49.82737053890156,19.320980912042803
2,2761,37.903339635190825,51.197833859687464
2,2762,93.51363289119107,15.352130941891417
2,2763,81.23232370913863,7.615772649198086
2,2764,40.08430219933967,10.511081784153198
2,2765,75.15441031082631,75.70532914896218
2,2766,17.86445806607586,30.767736455625524
2,2767,75.52897182809419,51.844212067475496
2,2768,77.16728041929073,29.129638027621713
2,2769,50.01058004642096,83.76156062268784
2,2770,75.7063546179596,96.65801399374065
2,2771,33.56263827186922,79.20291542889103
2,2772,81.4702095293739,10.137372374462855
2,2773,76.96419498220185,61.71934853886678
2,2774,70.67986591425938,98.22813727668871
2,2775,68.3716363428803,41.74372173804901
2,2776,67.00285746854786,14.032309406637628
2,2777,42.320194915646944,37.924228014974204
2,2778,36.53670771670732,45.39335842697878
2,2779,24.673713995233157,46.779537976329614
2,2780,33.2889484991868,83.17198118101237
2,2781,66.12419810083063,49.344893026869656
2,2782,5.869492214147586,98.50725121581232
2,2783,22.725516215366863,37.25262317579041
2,2784,18.621643318916686,91.55653947619582
2,2785,52.57478274895502,49.82373175288332
2,2786,78.31077305498296,3.8493830364553445
2,2787,35.50795301666831,57.80979482189214
2,2788,5.073439611403611,1.2564881251656934
2,2789,32.95956000889378,15.825596847090504
2,2790,92.98732229875954,77.03356416481078
2,2791,98.21567970915288,76.3867206858239
2,2792,64.193839906001,52.65020895280179
2,2793,5.609089969471545,26.52372991899092
2,2794,71.92216612085093,75.03613882953701
2,2795,82.50399741680049,14.046577509676867
2,2796,47.80561586361093,43.56292421227836
2,2797,92.9993662385998,37.37071401358815
2,2798,27.057193082620312,92.63055223602193
2,2799,27.74668727204116,79.26621427501513
2,2800,24.49656534681456,68.44895168165665
2,2801,59.70267304693743,22.01766389590044
2,2802,71.27547804359129,85.2362666038327
2,2803,18.180304172128107,33.41300997572695
2,2804,47.97818753364991,94.34218239872087
2,2805,85.75866986328356,96.5239230538483
2,2806,67.941190206596,53.97963832760279
2,2807,89.89532563596589,4.0565196206537255
2,2808,90.52314443037592,75.0105573389502
2,2809,56.405932114475625,55.89719986304548
2,2810,21.6522360648127,70.74672323970114
2,2811,27.02500762832716,44.57343988920311
2,2812,15.67211813478197,21.269309744264213
2,2813,21.771762426950822,58.20440743153371
2,2814,78.30173556218536,60.80970015767597
2,2815,97.7033918074579,47.1673606354485
2,2816,22.006330190529912,68.68248924063172
2,2817,9.447095820986725,10.29209466900112
2,2818,32.220806178970356,42.877969269358445
2,2819,75.18805939636522,83.05737745197547
2,2820,82.94356418237376,17.253687375061645
2,2821,73.07877044922265,2.854206592600458
2,2822,9.228819553073619,14.720778487675686
2,2823,45.244668369510165,23.448647044545883
2,2824,35.224421770688295,71.69745283801235
2,2825,95.31568342014258,32.255027028158494
2,2826,84.18242952322366,96.39534778145199
2,2827,2.979655852029046,75.94451055734856
2,2828,63.80935253322258,79.92956380770262
2,2829,4.635867455817632,65.28120391066007
2,2830,58.4829081400675,66.338405360442
2,2831,70.32462178421343,64.8685053388853
2,2832,62.14844072635895,23.959105490267273
2,2833,40.70639509724649,59.01092546972832
2,2834,78.88405439488264,47.09940439641965
2,2835,25.132101217526625,79.39049107201387
2,2836,5.724058697536751,82.13351137334625
2,2837,44.71848252904901,7.575917968235869
2,2838,74.01186539811931,63.84563448992223
2,2839,96.28556643143872,53.484547871076956
2,2840,53.64951686236705,77.19950573063538
2,2841,54.9828940451546,17.470791959531798
2,2842,81.25925261411446,0.14616878298766545
2,2843,26.215558634737192,67.82641553308785
2,2844,95.1918013128829,14.434403197017915
2,2845,87.60230594605588,22.493794752881417
2,2846,56.53757684185388,40.94580088433704
2,2847,77.9531712928561,39.27903434915573
2,2848,70.60720945181944,16.042729922258825
2,2849,82.5945917624163,9.941189009626939
2,2850,6.124062058973439,71.24395682660295
2,2851,31.548251431145694,10.44821299047632
2,2852,26.274988075171574,28.318031639880594
2,2853,6.772931345188093,19.80866481647565
2,2854,90.98474855834723,89.29688830260115
2,2855,6.517202820352673,95.00202891952564
2,2856,22.584550821699636,86.90348439961207
2,2857,8.748502042231191,19.7482200534077
2,2858,67.38425219862643,54.311285718924665
2,2859,74.56706055892676,68.4299607454624
2,2860,57.441478348207006,94.36820030518021
2,2861,27.87144166024432,68.32904739975403
2,2862,77.12528844305787,33.28822803053153
2,2863,2.1413954043586267,62.64395411387508
2,2864,81.66420826883842,36.099601374000265
2,2865,8.822608488615629,8.676215430879743
2,2866,80.67480101704083,87.9666337475628
2,2867,70.63945014583685,67.61381012067346
2,2868,2.2997628808643005,67.70105632051171
2,2869,88.50836609538264,75.47267489530081
2,2870,21.180041217165854,11.176471316721244
2,2871,97.62027565862573,1.9669839479251623
2,2872,13.334065895717556,2.946428856690371
2,2873,90.37286152893181,16.66074702687952
2,2874,4.793408627700704,45.31656424663309
2,2875,95.59777069679633,69.3932416174654
2,2876,78.61575354963425,22.00670190546093
2,2877,85.36225637515851,64.38661626907972
2,2878,8.014813043456574,13.072880589178654
2,2879,24.88099219299307,25.901128497354055
2,2880,97.96254712776643,18.668018975904513
2,2881,59.03865688759164,49.17242739530011
2,2882,31.280352246871633,27.55820075956764
2,2883,3.814455380402194,52.782433821471614
2,2884,61.66555473491464,42.73790915317845
2,2885,1.453914918424608,58.48235392021536
2,2886,23.41690113899351,83.00321765412201
2,2887,90.17025750034786,95.45869442575984
2,2888,78.44569949526326,51.052422909424095
2,2889,64.15940651573779,10.888221077418017
2,2890,85.60356640752927,82.86745832774471
2,2891,44.59227401447411,35.99477399259633
2,2892,26.319664380695933,30.08100759251593
2,2893,65.43983571587384,95.78971431325697
2,2894,48.019976663780064,16.82916146530828
2,2895,50.09800823438404,77.4241257722447
2,2896,83.2831972611718,17.162499285954695
2,2897,11.266890747389818,17.918430100073007
2,2898,88.30294929959457,44.27307417524712
2,2899,2.150549524538448,58.21706759341563
2,2900,24.92517135708684,20.910862352233075
2,2901,12.350469660797312,89.86905461659876
2,2902,61.69264643395182,76.8379436055995
2,2903,7.248996816714415,58.088411475842854
2,2904,30.232676433766617,55.675793727386115
2,2905,77.4656070823849,54.923043046388074
2,2906,23.186234383832478,85.03943221846596
2,2907,19.63022632143521,41.27140656811944
2,2908,57.86170320480723,1.9229029892303058
2,2909,68.96217149170413,52.12527672572276
2,2910,15.476315027420128,41.50655525215721
2,2911,96.5804788952173,25.975161890908733
2,2912,96.46498165041915,72.95108861770292
2,2913,49.992268337467834,87.02112708639308
2,2914,27.341763522536723,66.18564946383793
2,2915,80.18183644697355,53.827423625238644
2,2916,26.40828945879667,9.248073611781582
2,2917,98.72509310492408,17.057954454653856
2,2918,39.629245342005156,67.88887453850174
2,2919,61.93396983620165,90.53894610838451
2,2920,7.388429335364706,2.9464566005255715
2,2921,92.55506958608261,27.970219337373354
2,2922,28.295259169383517,56.08701027715599
2,2923,88.32624017540473,52.89446142378049
2,2924,92.46446694002485,74.58510074274827
2,2925,61.56187742479774,50.6950428848496
2,2926,41.476148162461655,6.478334404756401
2,2927,15.365952851219735,71.33688766972342
2,2928,74.52063456672143,16.05122553806668
2,2929,80.41698821876221,48.32937973333501
2,2930,10.44568120399172,86.68098235598924
2,2931,61.46943705073047,97.72501945374765
2,2932,98.96415462899928,49.95395593097017
2,2933,9.516244293972878,20.46427278675779
2,2934,44.59250142422702,10.10803651657358
2,2935,33.609585502558,35.755726983991245
2,2936,34.67009663487079,73.15167427732919
2,2937,15.509162428641673,98.74648869771043
2,2938,34.68276543616766,68.39563568041103
2,2939,39.233892720441666,85.21343359246335
2,2940,6.882355040461098,66.75436121356697
2,2941,31.62294452528292,45.28361567699738
2,2942,28.76538514631892,25.96237122170089
2,2943,33.51031014160619,94.52032326027536
2,2944,19.23208203919134,37.85096380770485
2,2945,33.72810010442286,46.777011375509346
2,2946,44.4882144350299,10.993247638883389
2,2947,90.14621800151808,11.968428767158084
2,2948,74.09358360325011,9.224401808080525
2,2949,77.82173530865627,50.41641877228228
2,2950,34.11804734252419,53.86968406657249
2,2951,21.2728146147284,98.67198687211489
2,2952,74.08773536437499,53.295045183020996
2,2953,36.91218164146247,90.63256156091158
2,2954,59.0841266337606,98.70990052517398
2,2955,23.23561757924398,59.812626465759806
2,2956,38.801711475095544,3.7973499326097957
2,2957,69.01288081164118,69.9143707069256
2,2958,69.66112560223596,71.38072770483822
2,2959,6.926877906480331,49.27053083360453
2,2960,18.65340675080283,13.745960179326719
2,2961,82.30547770189477,48.01664728560692
2,2962,69.96843526392657,74.32236193241434
2,2963,15.875471903513663,10.408396550502724
2,2964,0.527352285679822,60.691845705374
2,2965,97.48670000326322,82.71407063255647
2,2966,83.01506190567699,63.81424108795673
2,2967,12.738809671626559,74.00942362144477
2,2968,38.96611557745662,14.404290743124747
2,2969,75.14451931457198,13.91987729372952
2,2970,35.24977011095745,81.94825604682502
2,2971,48.43587209353671,17.55938870448848
2,2972,33.72614675226956,67.70991770845443
2,2973,77.01834379764828,42.612001776142
2,2974,71.83251443671658,31.346542950569457
2,2975,78.99355845035605,84.8426627625527
2,2976,53.01499779436982,2.313343843399226
2,2977,73.6134623927803,18.51926382868067
2,2978,35.530406909553406,65.9031305815606
2,2979,60.757789644943294,88.27110596197267
2,2980,22.229906672546,73.73585474458905
2,2981,89.34428123483757,59.403151548259906
2,2982,76.56471652078567,43.63846071836631
2,2983,75.39321761466192,87.76901851893575
2,2984,55.22533286560599,60.899284009109124
2,2985,64.84555201986866,97.03976461717497
2,2986,57.78316429680953,67.90146207104911
2,2987,38.710023941532,61.47446758867807
2,2988,2.8422303712950105,66.77401239918571
2,2989,73.92035988034354,93.18945837582159
2,2990,63.78562413562659,1.0566872900263355
2,2991,21.32411170086797,96.44518165755493
2,2992,35.87793364086759,26.588608049702806
2,2993,49.80751092708037,56.2266820087971
2,2994,84.48977465436258,19.71097527712033
2,2995,14.854909309623865,65.55951156188696
2,2996,39.08074399026971,52.79550811485761
2,2997,84.72084464953508,95.78753216292174
2,2998,0.7744589805605978,8.085213791265168
2,2999,39.32877761143018,22.81001598816367
2,3000,45.07353958455306,96.05172889585181
2,3001,63.96554239467732,33.54423110236935
2,3002,31.538515774071158,70.8696787245995
2,3003,14.588564972248436,16.778776053788096
2,3004,89.19018710113892,8.239119329681413
2,3005,31.018515268900718,44.897869252876134
2,3006,5.570148239780807,44.131515208331415
2,3007,70.34775421683449,12.48071151184616
2,3008,58.56956953030337,13.05605116879894
2,3009,71.47413852410061,19.22498266971235
2,3010,89.7157013133505,41.98396119289067
2,3011,53.88298106830645,14.629118460138697
2,3012,38.11473680518404,47.712823204875704
2,3013,32.620455138366914,6.9839007551795484
2,3014,98.4519297914137,13.746031579829404
2,3015,82.0587830071542,58.96949240569385
2,3016,3.860862345905158,63.49760156220238
2,3017,65.89198367803164,10.242674464029392
2,3018,68.25997538082993,37.182156309345864
2,3019,63.558316642215075,31.862545816879877
2,3020,16.143312784119157,0.24248913864876254
2,3021,46.48595623349895,90.98929375317238
2,3022,31.64171703417527,9.340268857606082
2,3023,83.7679192029748,70.49548739560224
2,3024,82.4526801323252,90.15225657785822
2,3025,4.1578936806953815,37.787402108753895
2,3026,81.35758659535601,32.43475532646382
2,3027,81.41066425396784,55.59125782662547
2,3028,40.518938593292276,15.664854378571857
2,3029,73.3991070494995,62.21666238988709
2,3030,16.461201810023155,37.64928464511965
2,3031,68.15035389707887,2.9852562263435454
2,3032,30.971777126773883,67.86654068606929
2,3033,64.0032920384143,74.15131184583197
2,3034,17.071202512160507,65.07453148171108
2,3035,2.3704787117368498,22.458355648342703
2,3036,55.65809655039637,58.929643653827114
2,3037,36.307501639868285,95.68505677194332
2,3038,83.92722386617778,2.807498035383296
2,3039,65.1119070279115,7.955290119763728
2,3040,32.907544388689985,71.16873304917186
2,3041,96.16974982602328,96.77513966781629
2,3042,71.43720270966558,18.970661287247147
2,3043,60.10302770555664,89.57299115579119
2,3044,19.91764510206896,42.45010324728697
2,3045,19.869824266317774,89.13019324524954
2,3046,90.2277941055208,91.91160464581957
2,3047,8.353508794860378,8.207031208896897
2,3048,39.38895577215052,74.30419775735184
2,3049,35.997739677861624,75.16916575501901
2,3050,3.2550322321648864,50.23540070247731
2,3051,64.51964652479552,74.12989184586958
2,3052,75.58077168295353,3.8199091555535842
2,3053,57.004983438585754,67.02306445294096
2,3054,86.6401052830317,21.067078892607753
2,3055,91.23467374643953,33.17959674754057
2,3056,98.50705027652427,91.90357880301366
2,3057,36.53011432848911,87.21056575358963
2,3058,22.19329802258882,22.807247357111667
2,3059,28.706431128338995,19.51235737588838
2,3060,16.94718783143019,75.94776325268846
2,3061,51.30989955095175,16.452873256908973
2,3062,59.32649814695426,45.116451163604154
2,3063,7.677524350690368,26.945722782661274
2,3064,53.29330404614078,21.52607960880955
2,3065,34.879198465366855,42.97071971580347
2,3066,75.94595760718082,66.21964096257467
2,3067,52.88595954705397,24.39836987003887
2,3068,78.77215779179782,98.41594784983413
2,3069,12.57055323263105,16.304817877521856
2,3070,70.2222216544427,76.62251458909623
2,3071,36.27922104495433,1.8394564678475898
2,3072,29.039465880565107,62.71667113969853
2,3073,93.85906933706994,6.835050018356703
2,3074,27.190682572769997,76.38491093002693
2,3075,64.20721798395243,44.03727965935188
2,3076,28.118864867029792,44.93024496089441
2,3077,51.739216542009956,33.2789633433496
2,3078,88.19726989305143,25.805886964011556
2,3079,24.51941945935361,82.5879467905788
2,3080,98.32521594563143,86.39115687207693
2,3081,28.055420833554543,69.67182720291942
2,3082,96.55739614043088,65.44897243320983
2,3083,48.108155440783946,77.34930488716428
2,3084,62.32291741347293,89.95113344877005
2,3085,9.436485937126273,28.15511898041098
2,3086,24.646225457560092,83.66434708170368
2,3087,92.84719737504162,77.73217212932617
2,3088,39.45201817292839,46.343415869468636
2,3089,87.7789279134973,18.367887493458227
2,3090,51.72092951191832,24.785828752179032
2,3091,26.253643689064486,83.90146403845539
2,3092,71.72251354430641,71.77505260193719
2,3093,7.563940003133219,8.191147088016464
2,3094,11.094917951317939,81.34158873453336
2,3095,91.64258394705915,47.0996814737986
2,3096,56.65002799919134,31.847134739922485
2,3097,3.0252732499204216,52.538246420840636
2,3098,75.9641420665782,55.09938050710198
2,3099,31.56206245092234,8.78042187860399
2,3100,49.5803080130399,7.1801364771632805
2,3101,26.029353606304728,79.71875023555334
2,3102,38.2852218490562,49.71977234515052
2,3103,86.45436221428407,73.33628791270465
2,3104,5.833837062816839,58.82557579387023
2,3105,68.44702474014805,54.17526261180774
2,3106,65.99531530192891,61.2466041065059
2,3107,98.73135234327313,13.315985935341974
2,3108,57.26104653517495,85.31571750835082
2,3109,25.994497446664784,1.9902200336781801
2,3110,61.39138391381524,2.2381217128379465
2,3111,12.265475513863336,43.04793322583165
2,3112,55.8088461363846,56.48266081880345
2,3113,53.92108262040477,90.90701138083412
2,3114,90.4035935477459,97.4415065517792
2,3115,2.6589389432550576,45.33812025410256
2,3116,39.555021302624986,46.674438309684064
2,3117,28.717882212343024,6.435816560327625
2,3118,14.731471441598522,48.97565905200853
2,3119,3.2978317850328525,96.5011020533282
2,3120,83.66217431607781,25.53462578366998
2,3121,76.90088367727775,28.88215189962701
2,3122,61.90579891841288,62.51129699192404
2,3123,90.59104885700013,2.253764955831399
2,3124,53.784524276682895,81.95302717693767
2,3125,40.693271258690515,27.71715011024509
2,3126,55.51924568196013,58.40989061420124
2,3127,22.120826990968723,93.1989191566115
2,3128,63.79967702346397,17.697894858561828
2,3129,86.25238030703808,69.84977839125537
2,3130,25.82268588039988,91.7450244766722
2,3131,0.5122350004724155,57.6101062452192
2,3132,69.04976611239468,37.12533263334445
2,3133,93.30262524491548,56.19392672980715
2,3134,8.611372965553716,77.83184779895488
2,3135,33.6766159395279,6.34631406876817
2,3136,42.90793105092239,5.144232791403677
2,3137,19.544623204891078,65.41788054510198
2,3138,26.675061439078373,74.94133046747426
2,3139,19.75647699354754,72.97097596144265
2,3140,80.10471838569885,35.83110498584297
2,3141,38.71414123317012,34.90013961572243
2,3142,58.39677218229026,58.97202992499741
2,3143,31.046460168623536,13.436651297578118
2,3144,0.6630255727236776,51.14772599728851
2,3145,80.3202789284872,3.995323722943865
2,3146,32.76919947610334,95.94856238434033
2,3147,96.71321029761036,90.66644062625919
2,3148,56.19201984631514,74.61780239424647
2,3149,5.092962515555331,22.916989316929
2,3150,36.694077206402156,83.73107237800951
2,3151,89.94855158001761,25.166729249777887
2,3152,60.514161765030124,2.153378859366594
2,3153,49.7038697203844,90.54298717384265
2,3154,12.144984243911235,68.16257456593517
2,3155,17.80019680139799,86.72747167171481
2,3156,13.486174731789552,91.51945494280145
2,3157,50.74740961539122,49.31304732714238
2,3158,1.507932931173222,15.19943399096293
2,3159,2.6383626119725396,88.11386869006353
2,3160,2.184890662219921,11.892802583875774
2,3161,1.7589615691651563,81.60024764369753
2,3162,61.229468114599214,78.23656842056602
2,3163,96.58276219332726,63.27352326574419
2,3164,75.66394281366269,78.02890830614125
2,3165,48.30395311448857,27.452351930241072
2,3166,79.36791081703245,61.243081727674706
2,3167,76.71859482917247,25.981600440365757
2,3168,33.65434187089747,55.68960443759648
2,3169,53.17837361115881,38.741900604222515
2,3170,97.84335080841161,40.30062869058962
2,3171,58.6845448764758,92.06151771135461
2,3172,13.081957031711008,91.66284109952853
2,3173,51.58358258109883,85.61017242248235
2,3174,68.58047064918783,40.513563834534175
2,3175,41.02608984146505,71.53420583400333
2,3176,62.74980537761593,79.32602540365669
2,3177,4.11771715570838,28.386860910716777
2,3178,75.06810190055586,27.700409123149218
2,3179,44.94420674705794,76.07207813680319
2,3180,21.217158785342637,93.29998039355971
2,3181,45.14248743343914,47.82188093860157
2,3182,4.903721586766719,69.41983656882724
2,3183,54.753496428425684,42.30184911081969
2,3184,95.89238844615575,79.11688660223386
2,3185,93.42481984637242,67.73792047203736
2,3186,57.160713612513774,79.86153145420406
2,3187,58.930456500461595,65.6451915098428
2,3188,16.162888615634284,10.128977338747802
2,3189,96.87720951853748,21.456904704083605
2,3190,70.57136628003545,80.5698753147592
2,3191,42.969940782415875,75.70933601260555
2,3192,68.30080264077601,15.167403268314155
2,3193,0.9521921542301862,12.206565549200599
2,3194,14.15199127988425,4.53985159134486
2,3195,7.363539355116926,45.330733356966654
2,3196,14.18440211285807,97.02247332060016
2,3197,90.66493914255001,79.35439488555696
2,3198,72.9647890193521,96.79534809902313
2,3199,16.03886584023578,1.5554778908250246
2,3200,33.19996746508882,33.52656772133749
2,3201,8.826738328290574,43.81534665133587
2,3202,76.12718724038004,47.465429638113584
2,3203,91.1956540756164,85.88329438750746
2,3204,43.230569384943294,45.755629205510814
2,3205,60.424385849402064,3.5102134210613416
2,3206,38.76513342863839,98.33221893455703
2,3207,83.27844559427324,27.02707565157027
2,3208,24.73237013239598,87.77086311489558
2,3209,67.21708648863603,70.19696576511434
2,3210,55.32584592159876,96.18031104817572
2,3211,87.80552778536844,51.90589483482999
2,3212,93.4434236142755,93.03617388892627
2,3213,46.96717980849817,38.42589495121256
2,3214,43.73099995511632,76.23246268011654
2,3215,40.91795436727194,63.21326342018023
2,3216,30.522928826788768,87.45499052762997
2,3217,32.25140259647143,60.918654506290714
2,3218,58.24330788166772,31.98251814507758
2,3219,55.86822563827309,86.06503276273756
2,3220,61.427737959673884,19.413993543058105
2,3221,70.14161244995303,91.09486679187619
2,3222,39.59203535540118,0.536930072809179
2,3223,2.1868290817329465,23.54966371672649
2,3224,47.05494351006095,18.49601897220957
2,3225,89.50703744078706,21.441491292330483
2,3226,19.14569567391752,13.679554657249106
2,3227,58.705640220037964,94.51711240624326
